Time,Source,Destination,Protocol,Length,Info,Column1,Web server class
2662,104.147643,192.168.0.112,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251,http
2663,104.148723,192.168.0.112,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
2664,104.305058,192.168.0.109,224.0.0.252,IGMPv2,46,Membership Report group 224.0.0.252,http
2665,104.659796,192.168.0.118,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
19402,262.358901,192.168.0.102,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251,http
21739,300.860108,192.168.0.1,224.0.0.1,IGMPv2,42,"Membership Query, general",http
21741,301.064918,192.168.0.118,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
21742,301.167326,192.168.0.112,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251,http
21743,301.16845,192.168.0.112,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
21744,301.304631,192.168.0.109,224.0.0.252,IGMPv2,46,Membership Report group 224.0.0.252,http
21739,300.860108,192.168.0.1,224.0.0.1,IGMPv2,42,"Membership Query, general",http
21741,301.064918,192.168.0.118,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
21742,301.167326,192.168.0.112,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251,http
21743,301.16845,192.168.0.112,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
21744,301.304631,192.168.0.109,224.0.0.252,IGMPv2,46,Membership Report group 224.0.0.252,http
2660,103.840597,192.168.0.1,224.0.0.1,IGMPv2,42,"Membership Query, general",http
2662,104.147643,192.168.0.112,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251,http
2663,104.148723,192.168.0.112,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
2664,104.305058,192.168.0.109,224.0.0.252,IGMPv2,46,Membership Report group 224.0.0.252,http
2665,104.659796,192.168.0.118,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
19402,262.358901,192.168.0.102,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251,http
21739,300.860108,192.168.0.1,224.0.0.1,IGMPv2,42,"Membership Query, general",http
21741,301.064918,192.168.0.118,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
21742,301.167326,192.168.0.112,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251,http
21743,301.16845,192.168.0.112,239.255.255.250,IGMPv2,46,Membership Report group 239.255.255.250,http
21744,301.304631,192.168.0.109,224.0.0.252,IGMPv2,46,Membership Report group 224.0.0.252,http
21744,301.304631,192.168.0.109,224.0.0.252,IGMPv2,46,Membership Report group 224.0.0.252,http
1349,16.493145,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1443,18.950909,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
1720,19.974998,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1721,20.999017,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1806,26.630665,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
1807,27.654788,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1811,28.678771,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2166,45.681339,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2170,46.701547,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2172,47.725552,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2256,52.026205,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2263,52.950281,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2266,53.971886,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2462,73.940099,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0004 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2537,83.054469,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2546,83.97735,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2666,104.967672,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0004 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2784,124.224293,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2786,125.24322,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2787,126.268081,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
3115,146.235176,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0004 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
5917,166.209604,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0005 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
9197,206.242161,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0007 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
14157,226.210537,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0008 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
16528,246.281031,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0009 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19400,261.948468,192.168.0.102,224.0.0.251,MDNS,130,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question OPT",http
19401,261.950394,fe80::1034:2d83:f9eb:1972,ff02::fb,MDNS,150,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question OPT",http
19403,262.972319,192.168.0.102,224.0.0.251,MDNS,130,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19404,262.974997,fe80::1034:2d83:f9eb:1972,ff02::fb,MDNS,150,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19408,265.94196,192.168.0.102,224.0.0.251,MDNS,130,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19409,265.943729,fe80::1034:2d83:f9eb:1972,ff02::fb,MDNS,150,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19413,266.249246,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x000a PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19419,269.730916,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
19428,270.755066,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19435,271.676659,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19445,274.955574,fe80::1034:2d83:f9eb:1972,ff02::fb,MDNS,150,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19463,277.308497,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
19464,278.332416,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19465,279.25426,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
21719,299.324793,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0004 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
27593,319.292989,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0005 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1349,16.493145,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1443,18.950909,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
1720,19.974998,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1721,20.999017,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1806,26.630665,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
1807,27.654788,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1811,28.678771,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2166,45.681339,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2170,46.701547,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2172,47.725552,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2256,52.026205,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2263,52.950281,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2266,53.971886,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2462,73.940099,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0004 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2537,83.054469,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2546,83.97735,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2666,104.967672,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0004 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2784,124.224293,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2786,125.24322,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2787,126.268081,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
3115,146.235176,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0004 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
5917,166.209604,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0005 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
9197,206.242161,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0007 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
14157,226.210537,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0008 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
16528,246.281031,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0009 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19400,261.948468,192.168.0.102,224.0.0.251,MDNS,130,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question OPT",http
19401,261.950394,fe80::1034:2d83:f9eb:1972,ff02::fb,MDNS,150,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question OPT",http
19403,262.972319,192.168.0.102,224.0.0.251,MDNS,130,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19404,262.974997,fe80::1034:2d83:f9eb:1972,ff02::fb,MDNS,150,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19408,265.94196,192.168.0.102,224.0.0.251,MDNS,130,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19409,265.943729,fe80::1034:2d83:f9eb:1972,ff02::fb,MDNS,150,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19413,266.249246,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x000a PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19419,269.730916,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
19428,270.755066,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19435,271.676659,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19445,274.955574,fe80::1034:2d83:f9eb:1972,ff02::fb,MDNS,150,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT",http
19463,277.308497,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
19464,278.332416,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
19465,279.25426,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
21719,299.324793,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0004 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
27593,319.292989,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0005 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1349,16.493145,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1443,18.950909,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
1720,19.974998,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1721,20.999017,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1806,26.630665,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
1807,27.654788,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
1811,28.678771,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2166,45.681339,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2170,46.701547,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2172,47.725552,192.168.0.105,224.0.0.251,MDNS,135,"Standard query 0x0003 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _69844D9A._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
2256,52.026205,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0001 PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question",http
2263,52.950281,192.168.0.105,224.0.0.251,MDNS,119,"Standard query 0x0002 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question",http
